[14/Mar/2024:01:04:36 +0000] - 404 404 - GET http localhost "/adminer/login" [Client 172.18.0.1] [Length 47] [Gzip 0.44] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
[14/Mar/2024:01:09:42 +0000] - - 200 - GET http localhost "/" [Client 172.18.0.1] [Length 55] [Gzip 0.70] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
[14/Mar/2024:01:10:07 +0000] - - 403 - GET http localhost "/" [Client 172.18.0.1] [Length 182] [Gzip 3.23] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
[14/Mar/2024:01:11:22 +0000] - - 403 - GET http localhost "/" [Client 172.18.0.1] [Length 182] [Gzip 3.23] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
[14/Mar/2024:01:11:37 +0000] - - 403 - GET http localhost "/" [Client 172.18.0.1] [Length 182] [Gzip 3.23] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
[14/Mar/2024:01:11:41 +0000] - 404 404 - GET http localhost "/adminer/login" [Client 172.18.0.1] [Length 47] [Gzip 0.44] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
[14/Mar/2024:01:12:50 +0000] - 404 404 - GET http localhost "/adminer/login" [Client 172.18.0.1] [Length 47] [Gzip 0.44] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
[14/Mar/2024:01:22:48 +0000] - 404 404 - GET http localhost "/adminer/login" [Client 172.18.0.1] [Length 47] [Gzip 0.44] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
[14/Mar/2024:01:23:22 +0000] - 404 404 - GET http localhost "/adminer/login" [Client 172.18.0.1] [Length 47] [Gzip 0.44] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
[14/Mar/2024:01:23:44 +0000] - 404 404 - GET http localhost "/adminer/login" [Client 172.18.0.1] [Length 47] [Gzip 0.44] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
[14/Mar/2024:01:27:49 +0000] - 404 404 - GET http localhost "/adminer/login" [Client 172.18.0.1] [Length 47] [Gzip 0.44] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
[14/Mar/2024:01:27:53 +0000] - 404 404 - GET http localhost "/adminer/login" [Client 172.18.0.1] [Length 47] [Gzip 0.44] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
[14/Mar/2024:01:27:58 +0000] - - 403 - GET http localhost "/" [Client 172.18.0.1] [Length 182] [Gzip 3.23] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
[14/Mar/2024:01:28:18 +0000] - - 403 - GET http localhost "/" [Client 172.18.0.1] [Length 182] [Gzip 3.23] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
[14/Mar/2024:01:28:54 +0000] - - 403 - GET http localhost "/" [Client 172.18.0.1] [Length 182] [Gzip 3.23] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
[14/Mar/2024:01:28:58 +0000] - 404 404 - GET http localhost "/adminer/login" [Client 172.18.0.1] [Length 47] [Gzip 0.44] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
[14/Mar/2024:01:32:55 +0000] - 404 404 - GET http localhost "/adminer/login" [Client 172.18.0.1] [Length 47] [Gzip 0.44] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
[14/Mar/2024:01:32:57 +0000] - 404 404 - GET http localhost "/adminer/login" [Client 172.18.0.1] [Length 47] [Gzip 0.44] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
[14/Mar/2024:01:36:30 +0000] - - 200 - GET http localhost "/" [Client 172.18.0.1] [Length 55] [Gzip 0.70] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
[14/Mar/2024:01:37:51 +0000] - - 403 - GET http localhost "/" [Client 172.18.0.1] [Length 182] [Gzip 3.23] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
[14/Mar/2024:01:38:41 +0000] - - 200 - GET http localhost "/" [Client 172.18.0.1] [Length 55] [Gzip 0.70] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
[14/Mar/2024:01:39:14 +0000] - - 403 - GET http localhost "/" [Client 172.18.0.1] [Length 182] [Gzip 3.23] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
[14/Mar/2024:01:44:32 +0000] - - 200 - GET http localhost "/adminer/login" [Client 172.18.0.1] [Length 55] [Gzip 0.70] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
[14/Mar/2024:01:44:37 +0000] - - 200 - GET http localhost "/" [Client 172.18.0.1] [Length 55] [Gzip 0.70] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
[14/Mar/2024:01:44:59 +0000] - 404 404 - GET http localhost "/" [Client 172.18.0.1] [Length 47] [Gzip 0.44] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
[14/Mar/2024:01:45:01 +0000] - 404 404 - GET http localhost "/" [Client 172.18.0.1] [Length 47] [Gzip 0.44] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
[14/Mar/2024:01:48:20 +0000] - - 403 - GET http localhost "/" [Client 172.18.0.1] [Length 182] [Gzip 3.23] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
[14/Mar/2024:06:04:23 +0000] - - 403 - GET http localhost "/" [Client 172.18.0.1] [Length 182] [Gzip 3.23] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
